INCIDENT_ID;DATE;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;X_11;X_12;X_13;X_14;X_15;MULTIPLE_OFFENSE
CR_142218;9/1/2010;0;4;4;6;5;1;0;0;5;1;174;0;18;138;46;1
CR_50088;20/2/1998;0;4;4;6;5;3;5;3;3;1;174;1;72;103;34;1
CR_192197;25/5/2018;0;4;4;6;5;1;0;1;2;1;249;1;34;62;34;1
CR_69508;6/3/2000;0;33;32;2;1;5;6;0;5;1;174;0;116;62;0;1
CR_66571;19/9/2000;0;4;4;6;5;4;2;5;5;1;316;1;72;62;34;1
CR_162081;6/5/2013;0;6;6;4;1;5;6;1;5;1;174;0;110;93;43;1
CR_150559;24/9/2011;0;21;23;4;1;4;2;1;2;1;0;1;92;142;34;1
CR_34396;22/5/1996;1;4;4;6;5;11;17;3;6;2;43;1;72;29;34;0
CR_20345;28/4/1994;0;22;22;7;3;7;1;2;2;1;0;1;12;142;34;1
CR_3640;21/3/1991;0;39;39;6;5;3;5;1;6;1;316;1;103;29;34;1
CR_142964;1/8/2010;0;5;5;3;5;3;5;2;6;1;316;1;98;29;34;1
CR_79776;24/10/2001;0;36;34;2;1;4;2;0;5;1;174;0;103;29;43;1
CR_179603;2/3/2016;0;6;6;4;1;4;2;0;5;1;325;1;24;0;34;1
CR_195435;29/3/2018;0;30;35;7;3;4;2;0;5;1;174;1;98;29;34;1
CR_141778;18/8/2010;0;3;2;3;5;1;0;0;5;1;174;0;18;133;46;1
CR_130223;6/1/2008;1;22;22;7;3;15;10;0;5;1;174;0;112;29;23;1
CR_76561;16/7/2001;0;21;23;4;1;5;6;1;2;1;0;0;103;29;34;1
CR_79519;6/9/2001;0;36;34;2;1;1;0;0;5;2;174;1;103;93;36;0
CR_43665;6/10/1997;0;16;15;0;0;4;2;1;6;2;263;2;12;62;34;0
CR_64398;28/8/2000;0;2;3;10;3;8;3;1;3;2;21;1;103;80;34;0
CR_198761;7/3/2018;0;51;50;7;3;6;4;0;5;1;277;1;103;139;34;1
CR_62232;13/12/1999;1;36;34;2;1;15;10;0;5;1;174;0;92;93;48;1
CR_170695;3/10/2014;0;36;34;2;1;6;4;1;5;1;316;1;92;140;34;1
CR_148079;17/12/2010;1;51;50;7;3;17;11;1;6;1;174;1;103;142;34;1
CR_78416;9/2/2001;0;33;32;2;1;5;6;0;5;1;174;0;112;29;43;1
CR_21931;14/4/1994;0;36;34;2;1;1;0;1;6;1;249;1;92;29;34;1
CR_128306;1/8/2008;0;4;4;6;5;4;2;0;5;1;174;0;103;93;0;1
CR_52866;15/5/1998;7;24;24;0;0;9;8;0;5;1;174;0;112;29;0;1
CR_167461;24/10/2014;0;4;4;6;5;1;0;1;5;1;316;1;115;107;34;1
CR_14422;13/12/1993;0;26;27;9;0;3;5;1;6;1;249;1;24;130;34;1
CR_29404;1/5/1995;0;33;32;2;1;7;1;1;6;1;249;1;92;93;34;1
CR_39418;5/11/1996;0;37;37;0;0;3;5;3;6;1;249;1;72;29;34;1
CR_24410;7/6/1995;0;3;2;3;5;3;5;0;5;1;174;1;103;29;34;1
CR_117919;6/1/2006;0;37;37;0;0;2;7;1;5;1;174;1;103;0;34;1
CR_47662;6/7/1997;0;39;39;6;5;3;5;2;6;1;0;1;92;29;34;1
CR_19020;3/10/1994;0;4;4;6;5;2;7;1;6;1;0;1;72;29;34;1
CR_75528;26/11/2001;1;9;10;7;3;15;10;2;6;1;316;1;98;107;34;1
CR_77352;25/5/2001;0;24;24;0;0;4;2;2;6;1;316;0;72;29;34;1
CR_43001;12/8/1997;1;5;5;3;5;16;12;1;5;1;249;1;18;29;34;1
CR_186297;5/5/2017;0;9;10;7;3;5;6;2;2;1;0;1;72;62;34;1
CR_71255;11/12/2000;1;44;44;1;3;16;12;1;6;1;162;0;10;25;18;1
CR_590;23/9/1991;0;18;18;9;0;7;1;2;6;2;249;2;103;93;34;1
CR_185641;13/8/2017;1;4;4;6;5;15;10;0;5;5;174;5;103;119;34;1
CR_87739;26/3/2002;1;36;34;2;1;15;10;1;6;1;316;1;92;29;34;1
CR_169366;3/7/2014;0;24;24;0;0;7;1;2;6;1;316;1;98;29;34;1
CR_131923;15/5/2008;0;33;32;2;1;7;1;0;5;1;174;0;116;29;0;1
CR_93530;4/5/2003;0;24;24;0;0;7;1;0;5;1;174;0;103;103;34;1
CR_71102;7/3/2000;0;40;40;2;1;3;5;7;2;3;200;2;72;142;34;0
CR_60374;23/6/1999;1;22;22;7;3;15;10;1;6;2;0;2;103;103;34;1
CR_131038;1/11/2008;0;25;25;9;0;3;5;1;5;1;249;1;103;29;34;1
CR_26894;29/10/1995;0;15;14;3;5;5;6;1;5;1;174;1;72;80;34;1
CR_162005;6/6/2013;0;5;5;3;5;4;2;0;5;1;174;0;18;138;46;1
CR_161953;28/1/2013;1;5;5;3;5;16;12;1;6;2;263;2;87;29;34;0
CR_140875;25/8/2009;5;44;44;1;3;18;13;1;5;1;244;1;72;80;34;1
CR_109536;14/8/2005;0;33;32;2;1;7;1;1;6;1;249;1;92;29;34;1
CR_139542;15/3/2009;0;36;34;2;1;1;0;0;5;1;0;1;92;93;34;1
CR_96177;10/5/2003;0;45;45;10;3;7;1;1;6;1;316;1;103;130;34;1
CR_12543;25/10/1993;0;16;15;0;0;5;6;1;5;1;249;1;59;29;34;1
CR_180176;10/12/2016;0;18;18;9;0;8;3;1;5;1;328;1;103;142;34;1
CR_104869;23/9/2005;0;3;2;3;5;2;7;1;6;1;249;1;112;93;34;1
CR_134020;17/10/2008;0;44;44;1;3;2;7;1;6;1;174;0;98;29;0;1
CR_187590;28/5/2017;1;22;22;7;3;15;10;0;5;1;174;1;103;29;34;1
CR_190101;20/5/2017;0;37;37;0;0;2;7;1;6;1;249;1;109;80;34;1
CR_68276;23/8/2000;1;22;22;7;3;15;10;0;5;1;174;0;113;29;0;1
CR_64840;25/3/2000;0;4;4;6;5;5;6;0;5;1;174;1;109;93;34;1
CR_167175;19/8/2014;0;4;4;6;5;3;5;0;5;2;249;2;103;29;34;1
CR_48611;10/2/1997;1;49;49;6;5;15;10;0;5;1;316;1;72;80;34;1
CR_125922;9/6/2007;0;43;43;9;0;5;6;1;5;1;316;1;72;142;34;1
CR_55748;15/8/1998;1;44;44;1;3;12;16;1;5;1;174;1;103;0;34;1
CR_41530;7/1/1997;0;4;4;6;5;1;0;2;2;4;263;2;72;80;34;0
CR_79976;25/6/2001;0;37;37;0;0;8;3;1;6;1;249;0;103;103;34;1
CR_15450;28/1/1993;0;33;32;2;1;7;1;0;5;1;316;1;103;29;34;1
CR_73134;24/2/2001;1;4;4;6;5;15;10;2;6;2;249;2;103;29;34;1
CR_167269;21/4/2014;1;4;4;6;5;15;10;8;6;1;0;1;98;25;34;1
CR_188786;27/8/2017;0;33;32;2;1;6;4;0;5;1;174;;67;93;0;1
CR_145583;16/4/2010;0;33;32;2;1;6;4;1;6;1;249;1;92;29;34;1
CR_79844;13/9/2001;0;37;37;0;0;5;6;1;5;1;249;1;34;130;34;1
CR_125402;17/8/2007;0;37;37;0;0;2;7;1;6;1;321;1;92;107;34;1
CR_64463;6/11/2000;0;3;2;3;5;3;5;1;6;1;0;1;112;62;34;1
CR_113410;1/2/2006;1;4;4;6;5;15;10;0;5;1;174;0;103;29;0;1
CR_172837;28/7/2015;1;4;4;6;5;15;10;1;2;1;316;1;87;107;34;1
CR_82466;8/2/2002;3;4;4;6;5;9;8;4;2;1;316;1;2;62;34;1
CR_81529;10/9/2001;1;47;48;7;3;16;12;1;6;1;174;0;112;62;23;1
CR_162428;10/8/2013;1;11;11;7;3;15;10;3;6;1;249;1;103;93;34;1
CR_41452;26/2/1997;0;4;4;6;5;4;2;4;6;1;316;1;72;62;34;1
CR_118409;17/5/2006;0;43;43;9;0;5;6;1;5;1;316;1;72;142;34;1
CR_162080;30/10/2013;0;6;6;4;1;5;6;1;6;1;249;1;110;62;34;1
CR_33014;22/12/1996;0;4;4;6;5;1;0;1;2;1;0;1;109;142;34;1
CR_163454;7/5/2013;0;24;24;0;0;5;6;1;6;1;249;1;72;29;34;1
CR_139201;16/10/2009;0;33;32;2;1;6;4;0;5;1;0;1;12;119;34;1
CR_167174;29/8/2014;0;4;4;6;5;3;5;0;5;1;174;0;97;119;23;1
CR_89190;5/2/2002;7;47;48;7;3;9;8;1;5;2;127;0;59;142;34;1
CR_194618;17/9/2018;0;22;22;7;3;2;7;0;5;1;0;1;72;62;34;1
CR_40982;24/6/1997;0;3;2;3;5;1;0;1;6;1;249;1;103;29;34;1
CR_132350;19/1/2008;0;36;34;2;1;3;5;1;2;2;174;0;92;130;43;1
CR_17693;4/1/1993;0;45;45;10;3;3;5;12;2;2;0;2;72;14;34;1
CR_13272;14/8/1993;0;21;23;4;1;5;6;1;6;1;285;1;103;14;34;1
CR_160553;6/10/2012;0;49;49;6;5;5;6;0;5;1;174;1;92;29;34;1
CR_13319;11/7/1993;0;21;23;4;1;6;4;0;5;1;249;1;103;29;34;1
CR_143774;21/5/2010;1;19;19;1;3;16;12;3;6;3;316;3;12;29;34;1
CR_60061;6/8/1999;0;21;23;4;1;4;2;1;6;1;316;1;92;29;34;1
CR_139704;31/5/2009;0;36;34;2;1;1;0;0;5;1;174;1;92;93;36;0
CR_64972;9/1/2000;0;4;4;6;5;1;0;0;5;1;174;1;98;93;34;1
CR_48458;11/7/1997;5;47;48;7;3;18;13;1;6;1;316;1;72;62;34;1
CR_48435;6/9/1997;1;47;48;7;3;16;12;1;5;1;174;0;72;29;23;1
CR_91748;15/11/2003;0;9;10;7;3;6;4;1;5;1;249;1;103;29;34;1
CR_126300;4/7/2007;0;45;45;10;3;2;7;1;2;1;0;1;2;80;34;1
CR_112334;22/9/2006;1;4;4;6;5;15;10;1;6;2;249;2;103;29;34;1
CR_184542;17/5/2017;0;3;2;3;5;1;0;1;0;1;249;1;2;142;34;1
CR_13166;20/8/1993;0;17;16;0;0;9;8;0;5;1;249;1;72;142;34;1
CR_149611;25/5/2011;0;5;5;3;5;5;6;1;6;2;249;2;103;80;34;1
CR_14690;25/4/1993;0;33;32;2;1;6;4;0;5;1;0;1;72;29;34;1
CR_87564;1/3/2002;0;36;34;2;1;1;0;0;5;1;174;0;103;93;43;1
CR_136356;19/11/2009;1;5;5;3;5;16;12;1;6;2;0;2;72;62;34;1
CR_171280;19/7/2014;0;38;38;10;3;9;8;0;5;1;174;1;98;0;34;1
CR_25276;17/11/1995;0;4;4;6;5;1;0;3;6;2;303;2;103;62;34;1
CR_107227;21/9/2005;1;19;19;1;3;16;12;1;3;1;174;1;103;103;34;1
CR_107463;25/11/2005;0;21;23;4;1;2;7;0;5;1;249;1;24;130;34;1
CR_72027;18/8/2000;0;47;48;7;3;4;2;1;6;1;174;1;103;29;34;1
CR_44696;29/7/1997;0;22;22;7;3;6;4;0;5;1;249;1;72;80;34;1
CR_116374;8/3/2006;0;33;32;2;1;8;3;1;6;1;249;1;103;29;34;1
CR_169527;12/6/2014;0;25;25;9;0;3;5;1;2;2;316;2;72;142;34;1
CR_4444;2/10/1991;1;50;51;0;0;16;12;0;5;1;174;0;18;133;46;1
CR_144636;15/10/2010;1;24;24;0;0;16;12;0;5;1;74;1;92;142;34;1
CR_3981;10/10/1991;0;40;40;2;1;1;0;9;6;1;316;1;92;142;34;1
CR_118898;28/3/2006;0;46;46;3;5;5;6;0;5;1;74;1;103;142;34;1
CR_118467;15/4/2006;0;44;44;1;3;2;7;2;6;1;249;1;103;29;34;1
CR_26412;20/11/1995;1;5;5;3;5;16;12;1;6;1;249;1;112;29;34;1
CR_119284;22/5/2006;0;49;49;6;5;7;1;2;6;2;316;2;112;62;34;1
CR_174189;27/10/2015;0;19;19;1;3;7;1;1;6;1;174;1;34;142;34;1
CR_95336;6/8/2003;7;37;37;0;0;9;8;1;6;2;179;0;112;87;34;0
CR_192855;20/5/2018;1;4;4;6;5;15;10;0;5;1;174;1;103;130;34;1
CR_76148;13/1/2001;1;17;16;0;0;15;10;0;5;1;249;1;103;93;34;1
CR_146766;26/3/2010;0;37;37;0;0;2;7;1;5;1;249;1;59;29;34;1
CR_18276;20/7/1993;0;49;49;6;5;4;2;2;6;1;102;0;24;29;43;1
CR_155592;19/4/2012;0;5;5;3;5;5;6;1;6;1;316;1;103;80;34;1
CR_168953;29/11/2014;0;21;23;4;1;5;6;1;6;1;316;1;103;76;34;1
CR_129357;18/8/2008;0;14;17;9;0;5;6;0;5;1;174;0;103;29;23;1
CR_118701;23/3/2006;7;45;45;10;3;9;8;0;5;1;249;1;112;93;34;1
CR_107909;11/1/2005;0;24;24;0;0;5;6;0;5;1;325;0;103;93;34;1
CR_87835;14/4/2002;0;36;34;2;1;9;8;0;5;4;303;2;92;133;9;0
CR_154952;2/9/2012;0;4;4;6;5;4;2;0;5;1;127;1;116;80;34;1
CR_174672;23/2/2015;0;21;23;4;1;2;7;1;2;1;249;1;72;62;34;1
CR_182365;3/5/2016;0;36;34;2;1;1;0;1;5;1;290;0;92;53;43;1
CR_26016;8/2/1995;0;4;4;6;5;2;7;1;1;1;249;1;72;29;34;1
CR_19073;16/6/1994;0;4;4;6;5;2;7;5;3;2;316;2;72;29;34;1
CR_163715;27/2/2013;0;25;25;9;0;5;6;1;6;1;316;1;111;29;34;1
CR_19440;29/1/1994;0;9;10;7;3;5;6;1;6;2;316;2;72;62;34;1
CR_17188;9/1/1993;0;40;40;2;1;1;0;1;6;2;249;2;103;29;34;1
CR_111212;9/5/2005;0;45;45;10;3;1;0;1;6;2;316;2;42;103;34;1
CR_71682;17/9/2000;0;45;45;10;3;1;0;3;6;1;316;1;18;62;34;1
CR_3814;1/4/1991;1;39;39;6;5;15;10;3;6;1;174;1;103;80;34;1
CR_71136;19/3/2000;0;41;41;4;1;4;2;0;5;1;174;1;112;107;34;1
CR_78506;18/4/2001;0;33;32;2;1;6;4;1;6;1;249;1;103;29;34;1
CR_89082;12/2/2002;1;47;48;7;3;16;12;1;6;1;316;0;103;142;34;1
CR_63410;16/8/1999;0;44;44;1;3;6;4;2;2;1;303;1;92;142;34;1
CR_163532;21/5/2013;1;24;24;0;0;15;10;0;5;1;127;1;103;142;34;1
CR_187937;19/1/2017;0;24;24;0;0;7;1;1;2;2;249;2;24;6;34;1
CR_103074;18/9/2004;1;38;38;10;3;12;16;1;6;10;58;10;72;29;34;0
CR_188863;19/12/2017;7;33;32;2;1;9;8;0;5;1;174;;112;93;43;1
CR_37629;16/9/1996;0;33;32;2;1;8;3;1;6;1;249;1;103;29;34;1
CR_6576;14/4/1992;1;22;22;7;3;15;10;4;2;1;316;1;72;142;34;1
CR_24988;12/8/1995;0;4;4;6;5;1;0;0;5;1;174;1;103;93;34;1
CR_180042;30/7/2016;0;16;15;0;0;1;0;6;2;1;316;1;72;62;34;1
CR_101423;21/2/2004;0;30;35;7;3;3;5;1;6;2;249;2;84;29;34;1
CR_150906;22/1/2011;7;23;21;4;1;9;8;0;5;1;174;1;112;62;34;1
CR_138420;29/10/2009;0;26;27;9;0;6;4;3;2;1;0;1;109;107;34;1
CR_37516;9/2/1996;0;33;32;2;1;7;1;1;6;1;249;1;92;29;34;1
CR_114506;1/10/2006;0;19;19;1;3;6;4;12;6;1;0;1;72;80;34;1
CR_154649;22/4/2012;0;4;4;6;5;5;6;0;5;1;174;0;111;29;23;1
CR_71061;28/1/2000;0;40;40;2;1;1;0;1;6;1;0;1;72;29;34;1
CR_131329;23/3/2008;0;30;35;7;3;4;2;2;6;1;316;1;72;62;34;1
CR_81186;15/2/2001;0;45;45;10;3;2;7;1;2;2;0;0;103;103;34;1
CR_37357;4/4/1996;1;26;27;9;0;15;10;1;6;1;249;1;103;29;34;1
CR_175823;10/8/2015;0;33;32;2;1;8;3;0;5;1;174;0;92;93;43;1
CR_68385;30/7/2000;0;22;22;7;3;2;7;0;5;1;174;0;72;29;48;1
CR_105823;14/8/2005;1;4;4;6;5;15;10;2;2;1;303;1;103;107;34;1
CR_108444;3/1/2005;0;24;24;0;0;7;1;1;6;1;249;0;103;29;34;1
CR_127663;8/1/2008;0;4;4;6;5;1;0;2;6;2;316;2;72;29;34;1
CR_188003;29/8/2017;1;24;24;0;0;16;12;0;5;1;174;1;103;93;34;1
CR_70364;24/2/2000;0;36;34;2;1;1;0;1;2;1;249;1;92;93;34;1
CR_57936;18/5/1999;0;4;4;6;5;3;5;0;5;1;249;1;24;142;34;1
CR_144025;24/2/2010;0;21;23;4;1;7;1;0;5;1;174;1;112;93;34;1
CR_116394;6/2/2006;0;33;32;2;1;7;1;0;5;1;174;0;92;29;50;1
CR_169565;31/5/2014;0;25;25;9;0;3;5;1;6;1;249;1;98;29;34;1
CR_55995;16/11/1998;0;45;45;10;3;2;7;3;6;1;0;1;103;107;34;1
CR_1584;1/4/1991;0;33;32;2;1;7;1;2;2;1;249;1;92;142;34;1
CR_89816;9/3/2003;0;3;2;3;5;1;0;1;6;4;249;4;103;80;34;1
CR_126206;27/8/2007;0;45;45;10;3;5;6;3;5;2;21;2;72;29;34;0
CR_99714;25/12/2004;0;20;20;10;3;3;5;0;5;1;249;1;18;93;34;1
CR_14153;22/1/1993;0;24;24;0;0;6;4;1;6;1;249;1;84;29;34;1
CR_63964;10/6/1999;1;47;48;7;3;16;12;2;1;1;174;1;98;142;34;1
CR_187286;17/11/2017;0;21;23;4;1;7;1;1;6;1;174;1;10;93;34;1
CR_28978;25/2/1995;0;33;32;2;1;6;4;0;5;1;249;1;103;142;34;1
CR_67166;21/6/2000;0;11;11;7;3;3;5;0;5;1;174;1;103;103;34;1
CR_94039;18/9/2003;0;33;32;2;1;7;1;2;6;1;249;1;112;93;34;1
CR_112183;3/6/2006;0;3;2;3;5;2;7;1;6;1;316;1;72;80;34;1
CR_192856;15/2/2018;1;4;4;6;5;15;10;0;5;1;174;1;98;93;34;1
CR_79083;23/7/2001;0;35;30;3;5;1;0;1;6;1;0;1;84;29;34;1
CR_121529;7/3/2007;5;8;7;7;3;18;13;0;5;1;249;1;112;107;34;1
CR_80537;29/7/2001;0;40;40;2;1;1;0;0;5;1;174;1;92;93;34;1
CR_150777;10/11/2011;0;21;23;4;1;2;7;1;6;1;174;1;103;80;34;1
CR_119078;10/4/2006;0;47;48;7;3;4;2;1;5;1;249;1;59;130;34;1
CR_174623;11/9/2015;0;21;23;4;1;6;4;0;5;1;174;0;112;93;0;1
CR_88122;14/8/2002;0;37;37;0;0;2;7;2;2;1;316;1;72;142;34;1
CR_80065;27/6/2001;0;37;37;0;0;3;5;1;6;1;316;1;72;62;34;1
CR_78395;12/9/2001;0;33;32;2;1;5;6;0;5;1;249;1;113;130;34;1
CR_85822;1/5/2002;0;24;24;0;0;6;4;1;6;1;316;0;112;130;34;1
CR_118220;6/11/2006;0;40;40;2;1;1;0;0;5;1;174;1;112;93;34;1
CR_68283;20/6/2000;3;22;22;7;3;9;8;0;5;1;174;0;98;29;48;1
CR_131227;12/3/2008;0;29;29;9;0;3;5;1;6;1;249;1;98;29;34;1
CR_165645;1/7/2013;0;37;37;0;0;2;7;1;6;1;249;1;48;115;34;1
CR_141757;4/5/2010;0;3;2;3;5;1;0;1;6;2;43;2;72;80;34;0
CR_84468;30/7/2002;0;9;10;7;3;7;1;1;5;1;174;0;18;93;46;1
CR_79639;10/8/2001;1;36;34;2;1;15;10;0;5;1;249;1;92;29;34;1
CR_143259;24/1/2010;0;7;8;7;3;2;7;1;2;2;316;2;72;62;34;1
CR_115222;29/4/2006;0;24;24;0;0;5;6;2;6;1;249;1;103;29;34;1
CR_65924;20/10/2000;0;4;4;6;5;4;2;0;5;1;102;1;103;14;34;1
CR_137078;10/6/2009;0;16;15;0;0;4;2;1;2;1;316;1;103;142;34;1
CR_36194;19/10/1996;1;22;22;7;3;15;10;1;6;1;174;1;103;142;34;1
CR_138267;24/5/2009;1;25;25;9;0;11;17;1;5;1;316;1;72;29;34;1
CR_19658;21/7/1994;1;14;17;9;0;12;16;0;5;1;290;0;92;130;23;1
CR_45615;6/6/1997;0;26;27;9;0;3;5;2;2;1;316;1;72;142;34;1
CR_142397;17/7/2010;0;4;4;6;5;4;2;1;2;1;316;1;48;142;34;1
CR_138376;9/7/2009;0;25;25;9;0;4;2;4;2;5;249;5;112;130;34;1
CR_16432;19/9/1993;7;36;34;2;1;9;8;0;5;1;249;1;92;62;34;1
CR_6323;7/3/1992;0;21;23;4;1;2;7;1;5;1;0;1;92;103;34;1
CR_166540;26/7/2013;0;49;49;6;5;6;4;1;6;1;316;1;103;142;34;1
CR_168120;2/7/2014;5;6;6;4;1;10;15;1;5;9;249;9;59;93;34;1
CR_194110;18/1/2018;1;19;19;1;3;16;12;1;6;1;316;1;111;29;34;1
CR_926;16/8/1991;1;22;22;7;3;15;10;1;6;1;249;1;103;138;34;1
CR_113549;21/4/2006;0;5;5;3;5;3;5;1;5;5;174;5;103;119;34;1
CR_94454;24/2/2003;0;33;32;2;1;5;6;0;5;1;249;1;103;93;34;1
CR_52055;4/8/1998;0;21;23;4;1;2;7;3;6;3;174;0;103;80;43;1
CR_192320;15/11/2018;0;4;4;6;5;1;0;1;5;1;174;1;72;29;34;1
CR_158002;15/9/2012;0;33;32;2;1;8;3;6;6;1;0;1;103;29;34;1
CR_78840;17/9/2001;0;33;32;2;1;5;6;0;5;1;249;1;72;93;34;1
CR_144670;28/4/2010;0;24;24;0;0;5;6;0;5;1;249;1;92;29;34;1
CR_23944;31/10/1994;1;47;48;7;3;15;10;0;5;1;174;1;59;62;34;1
CR_179962;23/5/2016;1;16;15;0;0;16;12;1;6;1;299;1;103;24;34;1
CR_147643;12/4/2010;1;47;48;7;3;17;11;0;5;1;174;1;54;29;34;1
CR_88333;13/1/2002;0;40;40;2;1;1;0;0;5;1;249;1;103;29;34;1
CR_76053;12/7/2001;0;16;15;0;0;1;0;0;5;1;174;0;18;62;43;1
CR_9545;21/8/1992;0;38;38;10;3;3;5;0;5;1;174;0;72;93;43;1
CR_23459;25/11/1994;0;42;42;7;3;6;4;1;6;3;0;3;109;29;34;1
CR_19980;11/8/1994;0;16;15;0;0;1;0;3;2;1;0;1;72;142;34;1
CR_118183;14/3/2006;0;40;40;2;1;5;6;1;6;1;316;1;59;80;34;1
CR_30277;6/7/1995;0;36;34;2;1;5;6;1;6;1;249;1;92;93;34;1
CR_100032;11/3/2004;7;21;23;4;1;9;8;0;5;1;174;0;112;29;0;1
CR_50029;12/8/1998;0;4;4;6;5;3;5;3;6;2;316;2;72;29;34;1
CR_192003;6/8/2018;0;4;4;6;5;2;7;1;2;1;290;1;116;142;34;1
CR_91306;12/3/2003;7;4;4;6;5;9;8;0;5;1;174;0;112;130;23;1
CR_90045;10/1/2003;0;4;4;6;5;3;5;1;6;1;249;1;34;62;34;1
CR_155124;1/4/2012;0;4;4;6;5;4;2;0;5;1;174;0;115;107;0;1
CR_160011;6/3/2012;0;44;44;1;3;2;7;1;1;1;249;1;103;29;34;1
CR_25308;7/10/1995;0;4;4;6;5;6;4;2;6;1;316;1;72;93;34;1
CR_90864;21/2/2003;0;4;4;6;5;3;5;1;6;1;249;1;103;29;34;1
CR_179982;18/11/2016;0;16;15;0;0;7;1;1;6;1;0;1;103;29;34;1
CR_122261;21/5/2007;0;21;23;4;1;4;2;0;5;1;174;1;12;93;34;1
CR_10269;29/5/1992;0;45;45;10;3;3;5;2;6;1;174;0;103;80;43;1
CR_113251;2/8/2006;0;4;4;6;5;2;7;0;5;1;174;0;72;119;23;1
CR_72451;31/8/2000;1;51;50;7;3;16;12;1;5;1;127;0;103;142;34;1
CR_144059;20/11/2010;0;21;23;4;1;5;6;1;6;1;316;1;103;130;34;1
CR_154779;1/3/2012;0;4;4;6;5;4;2;1;6;1;249;1;34;29;34;1
CR_91997;15/3/2003;0;15;14;3;5;4;2;1;6;1;249;0;92;29;34;1
CR_12317;8/12/1993;1;14;17;9;0;13;18;4;6;1;316;1;103;130;34;1
CR_162642;23/4/2013;7;17;16;0;0;9;8;0;5;1;174;0;110;29;43;1
CR_94081;22/6/2003;0;33;32;2;1;8;3;0;5;1;174;0;103;29;43;1
CR_8718;8/6/1992;0;36;34;2;1;1;0;0;5;1;174;1;92;29;34;1
CR_85170;28/4/2002;0;21;23;4;1;6;4;1;6;1;249;0;103;29;34;1
CR_53432;15/7/1998;1;30;35;7;3;16;12;1;6;1;174;0;103;29;43;1
CR_82331;14/1/2002;0;3;2;3;5;4;2;0;5;1;249;1;42;29;34;1
CR_167058;13/10/2014;0;3;2;3;5;1;0;1;6;1;249;1;72;29;34;1
CR_134479;27/3/2008;1;47;48;7;3;15;10;0;5;1;174;1;103;29;34;1
CR_43208;28/8/1997;7;8;7;7;3;9;8;0;5;1;174;0;112;29;23;1
CR_98562;4/8/2004;0;4;4;6;5;4;2;0;5;1;174;1;72;87;34;1
CR_12507;10/10/1993;0;16;15;0;0;8;3;3;6;1;316;1;72;29;34;1
CR_46617;4/1/1997;0;36;34;2;1;1;0;1;5;2;174;1;103;93;36;0
CR_192234;18/8/2018;0;4;4;6;5;1;0;1;5;1;174;1;98;93;34;1
CR_17085;12/1/1993;0;40;40;2;1;5;6;1;5;1;174;1;103;29;34;1
CR_157658;15/1/2012;0;26;27;9;0;3;5;2;2;1;0;1;72;142;34;1
CR_52640;26/12/1998;0;24;24;0;0;6;4;0;5;1;270;1;42;142;34;1
CR_133040;6/2/2008;0;37;37;0;0;8;3;0;5;1;249;1;103;29;34;1
CR_47196;30/6/1997;1;36;34;2;1;15;10;1;6;1;249;1;92;130;34;1
CR_153851;11/2/2011;7;46;46;3;5;9;8;0;5;1;249;1;112;62;34;1
CR_62630;5/9/1999;1;36;34;2;1;15;10;0;5;1;174;0;92;93;48;1
CR_191478;29/7/2017;0;49;49;6;5;2;7;1;2;1;316;1;103;107;34;1
CR_119491;30/7/2006;0;50;51;0;0;2;7;3;2;1;303;1;72;62;34;1
CR_20671;5/8/1994;0;26;27;9;0;4;2;5;6;1;249;1;109;14;34;1
CR_11748;9/1/1993;0;5;5;3;5;3;5;0;5;2;0;2;98;142;34;1
CR_83791;25/12/2002;0;4;4;6;5;2;7;3;2;2;316;2;103;130;34;1
CR_173317;7/1/2015;1;4;4;6;5;15;10;3;6;1;316;1;87;93;34;1
CR_134871;20/6/2008;1;50;51;0;0;16;12;0;5;1;174;1;92;62;34;1
CR_25549;4/2/1995;0;4;4;6;5;6;4;3;6;6;16;2;103;29;34;0
CR_78613;12/7/2001;0;33;32;2;1;7;1;0;5;1;174;0;103;62;43;1
CR_80061;23/4/2001;0;37;37;0;0;3;5;2;6;2;179;1;103;29;34;0
CR_40317;7/5/1996;0;45;45;10;3;1;0;2;6;1;316;1;72;29;34;1
CR_15186;3/12/1993;0;33;32;2;1;8;3;0;5;1;174;1;92;93;34;1
CR_164376;30/10/2013;0;33;32;2;1;7;1;0;5;1;174;0;103;93;43;1
CR_102706;23/1/2004;0;37;37;0;0;5;6;0;5;1;249;1;103;29;34;1
CR_84009;10/6/2002;0;4;4;6;5;4;2;2;6;1;127;1;103;80;34;1
CR_53540;19/5/1998;0;33;32;2;1;7;1;0;5;1;249;1;112;93;34;1
CR_23700;26/2/1994;0;45;45;10;3;3;5;0;6;1;174;0;98;133;43;1
CR_156045;15/11/2012;1;9;10;7;3;15;10;1;5;1;174;1;103;107;34;1
CR_110228;21/2/2005;1;36;34;2;1;15;10;0;5;1;249;1;92;93;34;1
CR_3232;15/8/1991;0;36;34;2;1;6;4;1;6;1;249;1;92;29;34;1
CR_86083;9/9/2002;0;24;24;0;0;4;2;1;6;1;249;1;72;29;34;1
CR_193046;12/8/2018;0;5;5;3;5;2;7;1;6;2;73;1;98;29;39;0
CR_177980;15/2/2015;0;49;49;6;5;4;2;1;6;1;277;1;98;0;34;1
